clave,fecha,almacenamiento_hm3
ARLSO,1948-12-11 00:00:00,39.58
ARLSO,1948-12-12 00:00:00,39.38
ARLSO,1948-12-13 00:00:00,39.28
ARLSO,1948-12-14 00:00:00,39.09
ARLSO,1948-12-15 00:00:00,39.09
ARLSO,1948-12-16 00:00:00,39.09
ARLSO,1948-12-17 00:00:00,38.89
ARLSO,1948-12-18 00:00:00,38.89
ARLSO,1948-12-19 00:00:00,38.89
ARLSO,1948-12-20 00:00:00,38.79
ARLSO,1948-12-21 00:00:00,38.69
ARLSO,1948-12-22 00:00:00,38.5
ARLSO,1948-12-23 00:00:00,38.5
ARLSO,1948-12-24 00:00:00,38.3
ARLSO,1948-12-25 00:00:00,38.3
ARLSO,1948-12-26 00:00:00,38.1
ARLSO,1948-12-27 00:00:00,38.1
ARLSO,1948-12-28 00:00:00,38.0
ARLSO,1948-12-29 00:00:00,37.9
ARLSO,1948-12-30 00:00:00,37.7
ARLSO,1948-12-31 00:00:00,37.5
ARLSO,1949-01-01 00:00:00,37.4
ARLSO,1949-01-02 00:00:00,37.3
ARLSO,1949-01-03 00:00:00,37.1
ARLSO,1949-01-04 00:00:00,37.0
ARLSO,1949-01-05 00:00:00,36.91
ARLSO,1949-01-06 00:00:00,36.81
ARLSO,1949-01-07 00:00:00,36.71
ARLSO,1949-01-08 00:00:00,36.71
ARLSO,1949-01-09 00:00:00,36.71
ARLSO,1949-01-10 00:00:00,36.71
ARLSO,1949-01-11 00:00:00,36.71
ARLSO,1949-01-12 00:00:00,36.61
ARLSO,1949-01-13 00:00:00,37.5
ARLSO,1949-01-14 00:00:00,38.1
ARLSO,1949-01-15 00:00:00,41.85
ARLSO,1949-01-16 00:00:00,44.61
ARLSO,1949-01-17 00:00:00,45.45
ARLSO,1949-01-18 00:00:00,45.67
ARLSO,1949-01-19 00:00:00,45.77
ARLSO,1949-01-20 00:00:00,45.88
ARLSO,1949-01-21 00:00:00,45.88
ARLSO,1949-01-22 00:00:00,45.77
ARLSO,1949-01-23 00:00:00,45.67
ARLSO,1949-01-24 00:00:00,45.67
ARLSO,1949-01-25 00:00:00,45.67
ARLSO,1949-01-26 00:00:00,45.77
ARLSO,1949-01-27 00:00:00,45.77
ARLSO,1949-01-28 00:00:00,45.67
ARLSO,1949-01-29 00:00:00,45.67
ARLSO,1949-01-30 00:00:00,45.67
ARLSO,1949-01-31 00:00:00,45.67
ARLSO,1949-02-01 00:00:00,45.67
ARLSO,1949-02-02 00:00:00,45.77
ARLSO,1949-02-03 00:00:00,45.77
ARLSO,1949-02-04 00:00:00,45.77
ARLSO,1949-02-05 00:00:00,45.67
ARLSO,1949-02-06 00:00:00,45.56
ARLSO,1949-02-07 00:00:00,45.56
ARLSO,1949-02-08 00:00:00,45.45
ARLSO,1949-02-09 00:00:00,45.35
ARLSO,1949-02-10 00:00:00,45.24
ARLSO,1949-02-11 00:00:00,45.03
ARLSO,1949-02-12 00:00:00,45.03
ARLSO,1949-02-13 00:00:00,46.09
ARLSO,1949-02-14 00:00:00,49.62
ARLSO,1949-02-15 00:00:00,59.36
ARLSO,1949-02-16 00:00:00,67.72
ARLSO,1949-02-17 00:00:00,70.99
ARLSO,1949-02-18 00:00:00,73.36
ARLSO,1949-02-19 00:00:00,74.21
ARLSO,1949-02-20 00:00:00,74.72
ARLSO,1949-02-21 00:00:00,74.89
ARLSO,1949-02-22 00:00:00,75.06
ARLSO,1949-02-23 00:00:00,74.89
ARLSO,1949-02-24 00:00:00,74.72
ARLSO,1949-02-25 00:00:00,74.55
ARLSO,1949-02-26 00:00:00,74.21
ARLSO,1949-02-27 00:00:00,73.87
ARLSO,1949-02-28 00:00:00,73.53
ARLSO,1949-03-01 00:00:00,73.19
ARLSO,1949-03-02 00:00:00,73.02
ARLSO,1949-03-03 00:00:00,72.69
ARLSO,1949-03-04 00:00:00,72.38
ARLSO,1949-03-05 00:00:00,71.92
ARLSO,1949-03-06 00:00:00,71.61
ARLSO,1949-03-07 00:00:00,71.3
ARLSO,1949-03-08 00:00:00,70.99
ARLSO,1949-03-09 00:00:00,70.52
ARLSO,1949-03-10 00:00:00,69.9
ARLSO,1949-03-11 00:00:00,69.31
ARLSO,1949-03-12 00:00:00,68.88
ARLSO,1949-03-13 00:00:00,68.3
ARLSO,1949-03-14 00:00:00,67.72
ARLSO,1949-03-15 00:00:00,66.85
ARLSO,1949-03-16 00:00:00,66.15
ARLSO,1949-03-17 00:00:00,65.45
ARLSO,1949-03-18 00:00:00,64.75
ARLSO,1949-03-19 00:00:00,64.05
ARLSO,1949-03-20 00:00:00,63.51
ARLSO,1949-03-21 00:00:00,62.83
ARLSO,1949-03-22 00:00:00,62.16
ARLSO,1949-03-23 00:00:00,61.48
ARLSO,1949-03-24 00:00:00,60.82
ARLSO,1949-03-25 00:00:00,60.16
ARLSO,1949-03-26 00:00:00,59.49
ARLSO,1949-03-27 00:00:00,58.83
ARLSO,1949-03-28 00:00:00,58.31
ARLSO,1949-03-29 00:00:00,57.67
ARLSO,1949-03-30 00:00:00,57.03
ARLSO,1949-03-31 00:00:00,56.38
ARLSO,1949-04-01 00:00:00,55.73
ARLSO,1949-04-02 00:00:00,55.07
ARLSO,1949-04-03 00:00:00,54.42
ARLSO,1949-04-04 00:00:00,53.76
ARLSO,1949-04-05 00:00:00,53.25
ARLSO,1949-04-06 00:00:00,52.62
ARLSO,1949-04-07 00:00:00,51.87
ARLSO,1949-04-08 00:00:00,51.12
ARLSO,1949-04-09 00:00:00,50.65
ARLSO,1949-04-10 00:00:00,50.08
ARLSO,1949-04-11 00:00:00,49.62
ARLSO,1949-04-12 00:00:00,49.16
ARLSO,1949-04-13 00:00:00,48.7
ARLSO,1949-04-14 00:00:00,48.24
ARLSO,1949-04-15 00:00:00,47.78
ARLSO,1949-04-16 00:00:00,47.44
ARLSO,1949-04-17 00:00:00,47.21
ARLSO,1949-04-18 00:00:00,46.87
ARLSO,1949-04-19 00:00:00,46.52
ARLSO,1949-04-20 00:00:00,46.2
ARLSO,1949-04-21 00:00:00,45.77
ARLSO,1949-04-22 00:00:00,45.35
ARLSO,1949-04-23 00:00:00,44.82
ARLSO,1949-04-24 00:00:00,44.39
ARLSO,1949-04-25 00:00:00,43.98
ARLSO,1949-04-26 00:00:00,43.57
ARLSO,1949-04-27 00:00:00,43.17
ARLSO,1949-04-28 00:00:00,42.86
ARLSO,1949-04-29 00:00:00,42.55
ARLSO,1949-04-30 00:00:00,42.05
ARLSO,1949-05-01 00:00:00,41.65
ARLSO,1949-05-02 00:00:00,41.26
ARLSO,1949-05-03 00:00:00,41.06
ARLSO,1949-05-04 00:00:00,40.76
ARLSO,1949-05-05 00:00:00,40.57
ARLSO,1949-05-06 00:00:00,40.37
ARLSO,1949-05-07 00:00:00,40.17
ARLSO,1949-05-08 00:00:00,39.97
ARLSO,1949-05-09 00:00:00,39.68
ARLSO,1949-05-10 00:00:00,39.48
ARLSO,1949-05-11 00:00:00,39.28
ARLSO,1949-05-12 00:00:00,39.18
ARLSO,1949-05-13 00:00:00,39.09
ARLSO,1949-05-14 00:00:00,38.99
ARLSO,1949-05-15 00:00:00,38.79
ARLSO,1949-05-16 00:00:00,38.69
ARLSO,1949-05-17 00:00:00,38.3
ARLSO,1949-05-18 00:00:00,37.9
ARLSO,1949-05-19 00:00:00,37.7
ARLSO,1949-05-20 00:00:00,37.6
ARLSO,1949-05-21 00:00:00,37.5
ARLSO,1949-05-22 00:00:00,37.4
ARLSO,1949-05-23 00:00:00,37.2
ARLSO,1949-05-24 00:00:00,37.1
ARLSO,1949-05-25 00:00:00,36.91
ARLSO,1949-05-26 00:00:00,36.71
ARLSO,1949-05-27 00:00:00,36.61
ARLSO,1949-05-28 00:00:00,36.31
ARLSO,1949-05-29 00:00:00,36.11
ARLSO,1949-05-30 00:00:00,35.91
ARLSO,1949-05-31 00:00:00,35.71
ARLSO,1949-06-01 00:00:00,35.61
ARLSO,1949-06-02 00:00:00,35.41
ARLSO,1949-06-03 00:00:00,35.21
ARLSO,1949-06-04 00:00:00,35.01
ARLSO,1949-06-05 00:00:00,34.81
ARLSO,1949-06-06 00:00:00,34.71
ARLSO,1949-06-07 00:00:00,34.51
ARLSO,1949-06-08 00:00:00,34.32
ARLSO,1949-06-09 00:00:00,34.13
ARLSO,1949-06-10 00:00:00,33.95
ARLSO,1949-06-11 00:00:00,33.77
ARLSO,1949-06-12 00:00:00,33.59
ARLSO,1949-06-13 00:00:00,33.41
ARLSO,1949-06-14 00:00:00,33.23
ARLSO,1949-06-15 00:00:00,33.14
ARLSO,1949-06-16 00:00:00,33.05
ARLSO,1949-06-17 00:00:00,32.96
ARLSO,1949-06-18 00:00:00,32.87
ARLSO,1949-06-19 00:00:00,32.69
ARLSO,1949-06-20 00:00:00,32.6
ARLSO,1949-06-21 00:00:00,32.43
ARLSO,1949-06-22 00:00:00,32.35
ARLSO,1949-06-23 00:00:00,32.19
ARLSO,1949-06-24 00:00:00,32.11
ARLSO,1949-06-25 00:00:00,31.87
ARLSO,1949-06-26 00:00:00,31.71
ARLSO,1949-06-27 00:00:00,31.55
ARLSO,1949-06-28 00:00:00,31.39
ARLSO,1949-06-29 00:00:00,31.23
ARLSO,1949-06-30 00:00:00,31.07
ARLSO,1949-07-01 00:00:00,30.91
ARLSO,1949-07-02 00:00:00,30.82
ARLSO,1949-07-03 00:00:00,32.11
ARLSO,1949-07-04 00:00:00,32.03
ARLSO,1949-07-05 00:00:00,31.79
ARLSO,1949-07-06 00:00:00,33.68
ARLSO,1949-07-07 00:00:00,33.59
ARLSO,1949-07-08 00:00:00,33.5
ARLSO,1949-07-09 00:00:00,33.41
ARLSO,1949-07-10 00:00:00,33.23
ARLSO,1949-07-11 00:00:00,33.23
ARLSO,1949-07-12 00:00:00,33.59
ARLSO,1949-07-13 00:00:00,33.5
ARLSO,1949-07-14 00:00:00,33.41
ARLSO,1949-07-15 00:00:00,33.32
ARLSO,1949-07-16 00:00:00,33.23
ARLSO,1949-07-17 00:00:00,33.05
ARLSO,1949-07-18 00:00:00,35.71
ARLSO,1949-07-19 00:00:00,37.3
ARLSO,1949-07-20 00:00:00,37.5
ARLSO,1949-07-21 00:00:00,48.93
ARLSO,1949-07-22 00:00:00,50.19
ARLSO,1949-07-23 00:00:00,55.99
ARLSO,1949-07-24 00:00:00,62.7
ARLSO,1949-07-25 00:00:00,65.45
ARLSO,1949-07-26 00:00:00,66.99
ARLSO,1949-07-27 00:00:00,68.15
ARLSO,1949-07-28 00:00:00,68.59
ARLSO,1949-07-29 00:00:00,68.59
ARLSO,1949-07-30 00:00:00,68.59
ARLSO,1949-07-31 00:00:00,70.21
ARLSO,1949-08-01 00:00:00,70.68
ARLSO,1949-08-02 00:00:00,70.99
ARLSO,1949-08-03 00:00:00,70.99
ARLSO,1949-08-04 00:00:00,70.83
ARLSO,1949-08-05 00:00:00,73.02
ARLSO,1949-08-06 00:00:00,73.36
ARLSO,1949-08-07 00:00:00,73.19
ARLSO,1949-08-08 00:00:00,79.95
ARLSO,1949-08-09 00:00:00,80.85
ARLSO,1949-08-10 00:00:00,91.05
ARLSO,1949-08-11 00:00:00,91.45
ARLSO,1949-08-12 00:00:00,91.05
ARLSO,1949-08-13 00:00:00,91.05
ARLSO,1949-08-14 00:00:00,90.66
ARLSO,1949-08-15 00:00:00,90.27
ARLSO,1949-08-16 00:00:00,89.68
ARLSO,1949-08-17 00:00:00,89.1
ARLSO,1949-08-18 00:00:00,88.71
ARLSO,1949-08-19 00:00:00,88.32
ARLSO,1949-08-20 00:00:00,88.12
ARLSO,1949-08-21 00:00:00,88.32
ARLSO,1949-08-22 00:00:00,88.12
ARLSO,1949-08-23 00:00:00,87.73
ARLSO,1949-08-24 00:00:00,87.34
ARLSO,1949-08-25 00:00:00,86.79
ARLSO,1949-08-26 00:00:00,86.61
ARLSO,1949-08-27 00:00:00,86.25
ARLSO,1949-08-28 00:00:00,85.89
ARLSO,1949-08-29 00:00:00,85.53
ARLSO,1949-08-30 00:00:00,85.17
ARLSO,1949-08-31 00:00:00,84.63
ARLSO,1949-09-01 00:00:00,84.45
ARLSO,1949-09-02 00:00:00,84.09
ARLSO,1949-09-03 00:00:00,87.54
ARLSO,1949-09-04 00:00:00,89.49
ARLSO,1949-09-05 00:00:00,89.1
ARLSO,1949-09-06 00:00:00,88.71
ARLSO,1949-09-07 00:00:00,88.71
ARLSO,1949-09-08 00:00:00,88.51
ARLSO,1949-09-09 00:00:00,88.32
ARLSO,1949-09-10 00:00:00,89.29
ARLSO,1949-09-11 00:00:00,89.49
ARLSO,1949-09-12 00:00:00,89.1
ARLSO,1949-09-13 00:00:00,88.9
ARLSO,1949-09-14 00:00:00,88.71
ARLSO,1949-09-15 00:00:00,88.71
ARLSO,1949-09-16 00:00:00,88.51
ARLSO,1949-09-17 00:00:00,88.51
ARLSO,1949-09-18 00:00:00,88.32
ARLSO,1949-09-19 00:00:00,88.32
ARLSO,1949-09-20 00:00:00,87.93
ARLSO,1949-09-21 00:00:00,87.73
ARLSO,1949-09-22 00:00:00,87.34
ARLSO,1949-09-23 00:00:00,87.15
ARLSO,1949-09-24 00:00:00,86.79
ARLSO,1949-09-25 00:00:00,86.43
ARLSO,1949-09-26 00:00:00,86.61
ARLSO,1949-09-27 00:00:00,86.43
ARLSO,1949-09-28 00:00:00,86.25
ARLSO,1949-09-29 00:00:00,85.89
ARLSO,1949-09-30 00:00:00,85.53
ARLSO,1949-10-01 00:00:00,85.17
ARLSO,1949-10-02 00:00:00,84.99
ARLSO,1949-10-03 00:00:00,84.63
ARLSO,1949-10-04 00:00:00,84.45
ARLSO,1949-10-05 00:00:00,84.09
ARLSO,1949-10-06 00:00:00,83.91
ARLSO,1949-10-07 00:00:00,83.73
ARLSO,1949-10-08 00:00:00,83.37
ARLSO,1949-10-09 00:00:00,82.83
ARLSO,1949-10-10 00:00:00,82.47
ARLSO,1949-10-11 00:00:00,82.11
ARLSO,1949-10-12 00:00:00,81.75
ARLSO,1949-10-13 00:00:00,81.21
ARLSO,1949-10-14 00:00:00,80.85
ARLSO,1949-10-15 00:00:00,80.49
ARLSO,1949-10-16 00:00:00,80.31
ARLSO,1949-10-17 00:00:00,79.95
ARLSO,1949-10-18 00:00:00,79.39
ARLSO,1949-10-19 00:00:00,78.84
ARLSO,1949-10-20 00:00:00,78.28
ARLSO,1949-10-21 00:00:00,77.73
ARLSO,1949-10-22 00:00:00,77.17
ARLSO,1949-10-23 00:00:00,76.62
ARLSO,1949-10-24 00:00:00,76.08
ARLSO,1949-10-25 00:00:00,75.57
ARLSO,1949-10-26 00:00:00,74.89
ARLSO,1949-10-27 00:00:00,74.21
ARLSO,1949-10-28 00:00:00,73.7
ARLSO,1949-10-29 00:00:00,73.19
ARLSO,1949-10-30 00:00:00,72.54
ARLSO,1949-10-31 00:00:00,72.07
ARLSO,1949-11-01 00:00:00,71.61
ARLSO,1949-11-02 00:00:00,71.3
ARLSO,1949-11-03 00:00:00,71.14
ARLSO,1949-11-04 00:00:00,70.83
ARLSO,1949-11-05 00:00:00,70.37
ARLSO,1949-11-06 00:00:00,69.75
ARLSO,1949-11-07 00:00:00,69.31
ARLSO,1949-11-08 00:00:00,68.88
ARLSO,1949-11-09 00:00:00,68.44
ARLSO,1949-11-10 00:00:00,68.15
ARLSO,1949-11-11 00:00:00,67.86
ARLSO,1949-11-12 00:00:00,67.43
ARLSO,1949-11-13 00:00:00,66.99
ARLSO,1949-11-14 00:00:00,66.71
ARLSO,1949-11-15 00:00:00,66.15
ARLSO,1949-11-16 00:00:00,65.45
ARLSO,1949-11-17 00:00:00,65.03
ARLSO,1949-11-18 00:00:00,64.47
ARLSO,1949-11-19 00:00:00,64.05
ARLSO,1949-11-20 00:00:00,63.78
ARLSO,1949-11-21 00:00:00,63.51
ARLSO,1949-11-22 00:00:00,62.97
ARLSO,1949-11-23 00:00:00,62.7
ARLSO,1949-11-24 00:00:00,62.43
ARLSO,1949-11-25 00:00:00,62.16
ARLSO,1949-11-26 00:00:00,61.75
ARLSO,1949-11-27 00:00:00,61.35
ARLSO,1949-11-28 00:00:00,60.95
ARLSO,1949-11-29 00:00:00,60.55
ARLSO,1949-11-30 00:00:00,60.16
ARLSO,1949-12-01 00:00:00,59.76
ARLSO,1949-12-02 00:00:00,59.36
ARLSO,1949-12-03 00:00:00,58.96
ARLSO,1949-12-04 00:00:00,58.57
ARLSO,1949-12-05 00:00:00,58.18
ARLSO,1949-12-06 00:00:00,57.8
ARLSO,1949-12-07 00:00:00,57.41
ARLSO,1949-12-08 00:00:00,57.03
ARLSO,1949-12-09 00:00:00,56.64
ARLSO,1949-12-10 00:00:00,56.64
ARLSO,1949-12-11 00:00:00,56.51
ARLSO,1949-12-12 00:00:00,56.25
ARLSO,1949-12-13 00:00:00,56.12
ARLSO,1949-12-14 00:00:00,55.86
ARLSO,1949-12-15 00:00:00,55.6
ARLSO,1949-12-16 00:00:00,55.34
ARLSO,1949-12-17 00:00:00,54.94
ARLSO,1949-12-18 00:00:00,54.68
ARLSO,1949-12-19 00:00:00,54.29
ARLSO,1949-12-20 00:00:00,54.02
ARLSO,1949-12-21 00:00:00,53.76
ARLSO,1949-12-22 00:00:00,53.5
ARLSO,1949-12-23 00:00:00,53.12
ARLSO,1949-12-24 00:00:00,52.75
ARLSO,1949-12-25 00:00:00,52.37
ARLSO,1949-12-26 00:00:00,52.12
ARLSO,1949-12-27 00:00:00,51.87
ARLSO,1949-12-28 00:00:00,51.5
ARLSO,1949-12-29 00:00:00,51.12
ARLSO,1949-12-30 00:00:00,50.77
ARLSO,1949-12-31 00:00:00,50.42
ARLSO,1950-01-01 00:00:00,50.19
ARLSO,1950-01-02 00:00:00,49.96
ARLSO,1950-01-03 00:00:00,49.73
ARLSO,1950-01-04 00:00:00,49.5
ARLSO,1950-01-05 00:00:00,49.16
ARLSO,1950-01-06 00:00:00,48.81
ARLSO,1950-01-07 00:00:00,48.58
ARLSO,1950-01-08 00:00:00,48.35
ARLSO,1950-01-09 00:00:00,48.01
ARLSO,1950-01-10 00:00:00,47.67
ARLSO,1950-01-11 00:00:00,47.32
ARLSO,1950-01-12 00:00:00,47.1
ARLSO,1950-01-13 00:00:00,46.87
ARLSO,1950-01-14 00:00:00,46.52
ARLSO,1950-01-15 00:00:00,46.2
ARLSO,1950-01-16 00:00:00,45.88
ARLSO,1950-01-17 00:00:00,45.56
ARLSO,1950-01-18 00:00:00,45.24
ARLSO,1950-01-19 00:00:00,44.92
ARLSO,1950-01-20 00:00:00,44.61
ARLSO,1950-01-21 00:00:00,44.29
ARLSO,1950-01-22 00:00:00,44.08
ARLSO,1950-01-23 00:00:00,43.78
ARLSO,1950-01-24 00:00:00,43.57
ARLSO,1950-01-25 00:00:00,43.27
ARLSO,1950-01-26 00:00:00,42.96
ARLSO,1950-01-27 00:00:00,42.66
ARLSO,1950-01-28 00:00:00,42.35
ARLSO,1950-01-29 00:00:00,42.05
ARLSO,1950-01-30 00:00:00,41.75
ARLSO,1950-01-31 00:00:00,41.46
ARLSO,1950-02-01 00:00:00,41.16
ARLSO,1950-02-02 00:00:00,40.86
ARLSO,1950-02-03 00:00:00,40.66
ARLSO,1950-02-04 00:00:00,40.37
ARLSO,1950-02-05 00:00:00,40.07
ARLSO,1950-02-06 00:00:00,39.78
ARLSO,1950-02-07 00:00:00,39.48
ARLSO,1950-02-08 00:00:00,39.18
ARLSO,1950-02-09 00:00:00,38.79
ARLSO,1950-02-10 00:00:00,38.5
ARLSO,1950-02-11 00:00:00,38.2
ARLSO,1950-02-12 00:00:00,37.8
ARLSO,1950-02-13 00:00:00,37.4
ARLSO,1950-02-14 00:00:00,36.91
ARLSO,1950-02-15 00:00:00,36.51
ARLSO,1950-02-16 00:00:00,36.11
ARLSO,1950-02-17 00:00:00,35.81
ARLSO,1950-02-18 00:00:00,35.31
ARLSO,1950-02-19 00:00:00,34.81
ARLSO,1950-02-20 00:00:00,34.42
ARLSO,1950-02-21 00:00:00,33.95
ARLSO,1950-02-22 00:00:00,33.59
ARLSO,1950-02-23 00:00:00,33.14
ARLSO,1950-02-24 00:00:00,32.69
ARLSO,1950-02-25 00:00:00,32.35
ARLSO,1950-02-26 00:00:00,32.03
ARLSO,1950-02-27 00:00:00,31.71
ARLSO,1950-02-28 00:00:00,31.23
ARLSO,1950-03-01 00:00:00,30.82
ARLSO,1950-03-02 00:00:00,30.4
ARLSO,1950-03-03 00:00:00,29.97
ARLSO,1950-03-04 00:00:00,29.54
ARLSO,1950-03-05 00:00:00,29.12
ARLSO,1950-03-06 00:00:00,28.72
ARLSO,1950-03-07 00:00:00,28.24
ARLSO,1950-03-08 00:00:00,27.76
ARLSO,1950-03-09 00:00:00,27.3
ARLSO,1950-03-10 00:00:00,26.85
ARLSO,1950-03-11 00:00:00,26.4
ARLSO,1950-03-12 00:00:00,25.91
ARLSO,1950-03-13 00:00:00,25.36
ARLSO,1950-03-14 00:00:00,24.81
ARLSO,1950-03-15 00:00:00,24.44
ARLSO,1950-03-16 00:00:00,23.89
ARLSO,1950-03-17 00:00:00,23.34
ARLSO,1950-03-18 00:00:00,22.79
ARLSO,1950-03-19 00:00:00,22.26
ARLSO,1950-03-20 00:00:00,21.78
ARLSO,1950-03-21 00:00:00,21.3
ARLSO,1950-03-22 00:00:00,20.82
ARLSO,1950-03-23 00:00:00,20.33
ARLSO,1950-03-24 00:00:00,19.9
ARLSO,1950-03-25 00:00:00,19.41
ARLSO,1950-03-26 00:00:00,18.95
ARLSO,1950-03-27 00:00:00,18.49
ARLSO,1950-03-28 00:00:00,18.03
ARLSO,1950-03-29 00:00:00,17.55
ARLSO,1950-03-30 00:00:00,17.06
ARLSO,1950-03-31 00:00:00,16.56
ARLSO,1950-04-01 00:00:00,16.19
ARLSO,1950-04-02 00:00:00,15.71
ARLSO,1950-04-03 00:00:00,15.34
ARLSO,1950-04-04 00:00:00,14.93
ARLSO,1950-04-05 00:00:00,14.66
ARLSO,1950-04-06 00:00:00,14.31
ARLSO,1950-04-07 00:00:00,13.97
ARLSO,1950-04-08 00:00:00,13.78
ARLSO,1950-04-09 00:00:00,13.46
ARLSO,1950-04-10 00:00:00,13.15
ARLSO,1950-04-11 00:00:00,12.89
ARLSO,1950-04-12 00:00:00,12.49
ARLSO,1950-04-13 00:00:00,11.97
ARLSO,1950-04-14 00:00:00,11.62
ARLSO,1950-04-15 00:00:00,11.27
ARLSO,1950-04-16 00:00:00,11.1
ARLSO,1950-04-17 00:00:00,10.96
ARLSO,1950-04-18 00:00:00,10.82
ARLSO,1950-04-19 00:00:00,10.54
ARLSO,1950-04-20 00:00:00,10.33
ARLSO,1950-04-21 00:00:00,10.13
ARLSO,1950-04-22 00:00:00,9.99
ARLSO,1950-04-23 00:00:00,9.85
ARLSO,1950-04-24 00:00:00,9.71
ARLSO,1950-04-25 00:00:00,9.59
ARLSO,1950-04-26 00:00:00,9.59
ARLSO,1950-04-27 00:00:00,9.48
ARLSO,1950-04-28 00:00:00,9.36
ARLSO,1950-04-29 00:00:00,9.36
ARLSO,1950-04-30 00:00:00,9.36
ARLSO,1950-05-01 00:00:00,9.36
ARLSO,1950-05-02 00:00:00,9.36
ARLSO,1950-05-03 00:00:00,9.36
ARLSO,1950-05-04 00:00:00,9.25
ARLSO,1950-05-05 00:00:00,9.13
ARLSO,1950-05-06 00:00:00,9.02
ARLSO,1950-05-07 00:00:00,8.9
ARLSO,1950-05-08 00:00:00,8.79
ARLSO,1950-05-09 00:00:00,8.79
ARLSO,1950-05-10 00:00:00,8.67
ARLSO,1950-05-11 00:00:00,8.67
ARLSO,1950-05-12 00:00:00,8.62
ARLSO,1950-05-13 00:00:00,8.56
ARLSO,1950-05-14 00:00:00,8.51
ARLSO,1950-05-15 00:00:00,8.46
ARLSO,1950-05-16 00:00:00,8.41
ARLSO,1950-05-17 00:00:00,8.36
ARLSO,1950-05-18 00:00:00,8.3
ARLSO,1950-05-19 00:00:00,8.25
ARLSO,1950-05-20 00:00:00,8.15
ARLSO,1950-05-21 00:00:00,8.05
ARLSO,1950-05-22 00:00:00,8.0
ARLSO,1950-05-23 00:00:00,7.85
ARLSO,1950-05-24 00:00:00,7.85
ARLSO,1950-05-25 00:00:00,7.79
ARLSO,1950-05-26 00:00:00,7.74
ARLSO,1950-05-27 00:00:00,7.69
ARLSO,1950-05-28 00:00:00,7.64
ARLSO,1950-05-29 00:00:00,7.54
ARLSO,1950-05-30 00:00:00,7.42
ARLSO,1950-05-31 00:00:00,7.3
ARLSO,1950-06-01 00:00:00,7.25
ARLSO,1950-06-02 00:00:00,7.17
ARLSO,1950-06-03 00:00:00,7.09
ARLSO,1950-06-04 00:00:00,7.01
ARLSO,1950-06-05 00:00:00,6.93
ARLSO,1950-06-06 00:00:00,6.85
ARLSO,1950-06-07 00:00:00,6.77
ARLSO,1950-06-08 00:00:00,6.69
ARLSO,1950-06-09 00:00:00,6.63
ARLSO,1950-06-10 00:00:00,6.59
ARLSO,1950-06-11 00:00:00,6.53
ARLSO,1950-06-12 00:00:00,6.46
ARLSO,1950-06-13 00:00:00,6.43
ARLSO,1950-06-14 00:00:00,6.33
ARLSO,1950-06-15 00:00:00,6.26
ARLSO,1950-06-16 00:00:00,6.19
ARLSO,1950-06-17 00:00:00,6.13
ARLSO,1950-06-18 00:00:00,6.06
ARLSO,1950-06-19 00:00:00,6.03
ARLSO,1950-06-20 00:00:00,6.0
ARLSO,1950-06-21 00:00:00,6.0
ARLSO,1950-06-22 00:00:00,6.0
ARLSO,1950-06-23 00:00:00,5.93
ARLSO,1950-06-24 00:00:00,5.87
ARLSO,1950-06-25 00:00:00,5.81
ARLSO,1950-06-26 00:00:00,5.74
ARLSO,1950-06-27 00:00:00,5.71
ARLSO,1950-06-28 00:00:00,5.65
ARLSO,1950-06-29 00:00:00,5.56
ARLSO,1950-06-30 00:00:00,5.49
ARLSO,1950-07-01 00:00:00,5.43
ARLSO,1950-07-02 00:00:00,5.37
ARLSO,1950-07-03 00:00:00,5.37
ARLSO,1950-07-04 00:00:00,5.31
ARLSO,1950-07-05 00:00:00,5.25
ARLSO,1950-07-06 00:00:00,6.97
ARLSO,1950-07-07 00:00:00,13.15
ARLSO,1950-07-08 00:00:00,19.15
ARLSO,1950-07-09 00:00:00,20.33
ARLSO,1950-07-10 00:00:00,20.82
ARLSO,1950-07-11 00:00:00,21.22
ARLSO,1950-07-12 00:00:00,21.3
ARLSO,1950-07-13 00:00:00,21.3
ARLSO,1950-07-14 00:00:00,21.22
ARLSO,1950-07-15 00:00:00,21.14
ARLSO,1950-07-16 00:00:00,21.06
ARLSO,1950-07-17 00:00:00,20.98
ARLSO,1950-07-18 00:00:00,20.98
ARLSO,1950-07-19 00:00:00,20.98
ARLSO,1950-07-20 00:00:00,20.98
ARLSO,1950-07-21 00:00:00,23.71
ARLSO,1950-07-22 00:00:00,29.12
ARLSO,1950-07-23 00:00:00,34.32
ARLSO,1950-07-24 00:00:00,37.3
ARLSO,1950-07-25 00:00:00,38.89
ARLSO,1950-07-26 00:00:00,40.27
ARLSO,1950-07-27 00:00:00,44.29
ARLSO,1950-07-28 00:00:00,51.37
ARLSO,1950-07-29 00:00:00,57.67
ARLSO,1950-07-30 00:00:00,58.57
ARLSO,1950-07-31 00:00:00,63.51
ARLSO,1950-08-01 00:00:00,67.86
ARLSO,1950-08-02 00:00:00,74.21
ARLSO,1950-08-03 00:00:00,75.91
ARLSO,1950-08-04 00:00:00,76.62
ARLSO,1950-08-05 00:00:00,78.65
ARLSO,1950-08-06 00:00:00,78.65
ARLSO,1950-08-07 00:00:00,78.28
ARLSO,1950-08-08 00:00:00,77.91
ARLSO,1950-08-09 00:00:00,77.54
